mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
utility_only,symmetric,1.0,1.0,margin,top50,1,5,58,0.104037,94.96,0.000000,20.377009,18.825307,40.993865
utility_only,symmetric,1.0,1.0,margin,top50,1,5,59,0.104244,94.96,0.000000,20.293604,18.825307,41.011441
utility_only,symmetric,1.0,1.0,margin,top50,1,5,60,0.104028,94.96,0.000000,20.342940,18.825307,41.021248
utility_only,symmetric,1.0,1.0,margin,top50,2,10,1,1.225383,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,margin,top50,2,10,2,0.910296,89.78,0.000000,18.574918,18.825307,36.889125
utility_only,symmetric,1.0,1.0,margin,top50,2,10,3,0.776470,91.28,0.000000,18.878806,18.825307,37.023710
utility_only,symmetric,1.0,1.0,margin,top50,2,10,4,0.684443,92.94,0.000000,19.461506,18.825307,37.536609
utility_only,symmetric,1.0,1.0,margin,top50,2,10,5,0.619454,93.21,0.000000,19.539940,18.825307,38.056602
utility_only,symmetric,1.0,1.0,margin,top50,2,10,6,0.556945,93.71,0.000000,20.336465,18.825307,39.208127
utility_only,symmetric,1.0,1.0,margin,top50,2,10,7,0.507440,94.15,0.000000,20.595296,18.825307,39.556686
utility_only,symmetric,1.0,1.0,margin,top50,2,10,8,0.461150,94.34,0.000000,21.119210,18.825307,39.955505
utility_only,symmetric,1.0,1.0,margin,top50,2,10,9,0.419680,94.40,0.000000,21.398511,18.825307,40.343896
utility_only,symmetric,1.0,1.0,margin,top50,2,10,10,0.393378,94.36,0.000000,21.395406,18.825307,40.663106
utility_only,symmetric,1.0,1.0,margin,top50,2,10,11,0.377609,94.29,0.000000,21.598677,18.825307,40.761353
utility_only,symmetric,1.0,1.0,margin,top50,2,10,12,0.362154,94.27,0.000000,21.495458,18.825307,40.959374
utility_only,symmetric,1.0,1.0,margin,top50,2,10,13,0.357765,94.27,0.000000,21.543732,18.825307,41.217629
utility_only,symmetric,1.0,1.0,margin,top50,2,10,14,0.349534,94.25,0.000000,21.320942,18.825307,41.358058
utility_only,symmetric,1.0,1.0,margin,top50,2,10,15,0.340315,94.36,0.000000,21.339902,18.825307,41.446839
utility_only,symmetric,1.0,1.0,margin,top50,2,10,16,0.338452,94.43,0.000000,20.894812,18.825307,41.223021
utility_only,symmetric,1.0,1.0,margin,top50,2,10,17,0.339382,94.26,0.000000,20.472357,18.825307,41.044644
utility_only,symmetric,1.0,1.0,margin,top50,2,10,18,0.329753,94.31,0.000000,20.264876,18.825307,40.940419
utility_only,symmetric,1.0,1.0,margin,top50,2,10,19,0.329370,94.38,0.000000,20.193361,18.825307,41.002844
utility_only,symmetric,1.0,1.0,margin,top50,2,10,20,0.323525,94.38,0.000000,20.146296,18.825307,41.044097
utility_only,symmetric,1.0,1.0,margin,top50,2,10,21,0.326049,94.41,0.000000,19.901885,18.825307,40.970588
utility_only,symmetric,1.0,1.0,margin,top50,2,10,22,0.325323,94.39,0.000000,19.883102,18.825307,40.986880
utility_only,symmetric,1.0,1.0,margin,top50,2,10,23,0.328976,94.39,0.000000,19.857124,18.825307,41.048943
utility_only,symmetric,1.0,1.0,margin,top50,2,10,24,0.328383,94.34,0.000000,19.935804,18.825307,41.259711
utility_only,symmetric,1.0,1.0,margin,top50,2,10,25,0.343077,94.28,0.000000,19.981494,18.825307,41.244526
utility_only,symmetric,1.0,1.0,margin,top50,2,10,26,0.331517,94.22,0.000000,20.109447,18.825307,41.385117
utility_only,symmetric,1.0,1.0,margin,top50,2,10,27,0.319990,94.07,0.000000,20.202527,18.825307,41.521711
utility_only,symmetric,1.0,1.0,margin,top50,2,10,28,0.319444,94.04,0.000000,20.302331,18.825307,41.486157
utility_only,symmetric,1.0,1.0,margin,top50,2,10,29,0.322554,94.09,0.000000,20.296846,18.825307,41.402831
utility_only,symmetric,1.0,1.0,margin,top50,2,10,30,0.323956,94.12,0.000000,20.231316,18.825307,41.397470
utility_only,symmetric,1.0,1.0,margin,top50,2,10,31,0.323110,94.08,0.000000,20.421479,18.825307,41.444607
utility_only,symmetric,1.0,1.0,margin,top50,2,10,32,0.319988,94.08,0.000000,20.495784,18.825307,41.417315
utility_only,symmetric,1.0,1.0,margin,top50,2,10,33,0.323254,94.12,0.000000,20.594924,18.825307,41.455109
utility_only,symmetric,1.0,1.0,margin,top50,2,10,34,0.328241,94.20,0.000000,20.551401,18.825307,41.377498
utility_only,symmetric,1.0,1.0,margin,top50,2,10,35,0.332177,94.21,0.000000,20.474778,18.825307,41.290866
utility_only,symmetric,1.0,1.0,margin,top50,2,10,36,0.334570,94.20,0.000000,20.468016,18.825307,41.293571
utility_only,symmetric,1.0,1.0,margin,top50,2,10,37,0.346493,94.30,0.000000,20.637799,18.825307,41.313144
utility_only,symmetric,1.0,1.0,margin,top50,2,10,38,0.328150,94.16,0.000000,20.651380,18.825307,41.386936
utility_only,symmetric,1.0,1.0,margin,top50,2,10,39,0.339057,94.19,0.000000,20.613319,18.825307,41.327579
utility_only,symmetric,1.0,1.0,margin,top50,2,10,40,0.336691,94.20,0.000000,20.781007,18.825307,41.429419
utility_only,symmetric,1.0,1.0,margin,top50,2,10,41,0.339116,94.12,0.000000,20.913576,18.825307,41.448254
utility_only,symmetric,1.0,1.0,margin,top50,2,10,42,0.328678,93.96,0.000000,21.193615,18.825307,41.507252
utility_only,symmetric,1.0,1.0,margin,top50,2,10,43,0.329984,94.07,0.000000,21.172193,18.825307,41.492508
utility_only,symmetric,1.0,1.0,margin,top50,2,10,44,0.343862,94.14,0.000000,21.091238,18.825307,41.391688
utility_only,symmetric,1.0,1.0,margin,top50,2,10,45,0.342386,94.01,0.000000,21.061828,18.825307,41.360411
utility_only,symmetric,1.0,1.0,margin,top50,2,10,46,0.339946,94.06,0.000000,21.017054,18.825307,41.447862
utility_only,symmetric,1.0,1.0,margin,top50,2,10,47,0.334978,93.99,0.000000,21.162024,18.825307,41.496875
utility_only,symmetric,1.0,1.0,margin,top50,2,10,48,0.328553,93.95,0.000000,21.035528,18.825307,41.384042
utility_only,symmetric,1.0,1.0,margin,top50,2,10,49,0.336796,93.96,0.000000,20.995963,18.825307,41.387552
utility_only,symmetric,1.0,1.0,margin,top50,2,10,50,0.343291,94.10,0.000000,21.001397,18.825307,41.354715
utility_only,symmetric,1.0,1.0,margin,top50,2,10,51,0.338746,94.02,0.000000,21.006563,18.825307,41.399009
utility_only,symmetric,1.0,1.0,margin,top50,2,10,52,0.341010,94.02,0.000000,20.990310,18.825307,41.352456
utility_only,symmetric,1.0,1.0,margin,top50,2,10,53,0.340612,94.02,0.000000,20.964694,18.825307,41.330261
utility_only,symmetric,1.0,1.0,margin,top50,2,10,54,0.341730,94.02,0.000000,20.992052,18.825307,41.312580
utility_only,symmetric,1.0,1.0,margin,top50,2,10,55,0.340941,94.02,0.000000,21.043961,18.825307,41.364980
utility_only,symmetric,1.0,1.0,margin,top50,2,10,56,0.340985,94.02,0.000000,21.021767,18.825307,41.349197
utility_only,symmetric,1.0,1.0,margin,top50,2,10,57,0.341484,94.02,0.000000,21.038152,18.825307,41.321190
utility_only,symmetric,1.0,1.0,margin,top50,2,10,58,0.340794,94.02,0.000000,21.108287,18.825307,41.420881
utility_only,symmetric,1.0,1.0,margin,top50,2,10,59,0.340923,94.02,0.000000,21.139142,18.825307,41.425656
utility_only,symmetric,1.0,1.0,margin,top50,2,10,60,0.341443,94.02,0.000000,21.055564,18.825307,41.345833
utility_only,symmetric,1.0,1.0,margin,top50,4,20,1,2.718693,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,margin,top50,4,20,2,2.163531,89.19,0.000000,18.232376,18.825307,36.744189
utility_only,symmetric,1.0,1.0,margin,top50,4,20,3,1.901022,91.80,0.000000,18.175787,18.825307,36.614730
utility_only,symmetric,1.0,1.0,margin,top50,4,20,4,1.761580,92.97,0.000000,18.329236,18.825307,37.203426
utility_only,symmetric,1.0,1.0,margin,top50,4,20,5,1.632217,94.34,0.000000,18.526243,18.825307,37.468179
utility_only,symmetric,1.0,1.0,margin,top50,4,20,6,1.498568,94.91,0.000000,18.835094,18.825307,37.692654
utility_only,symmetric,1.0,1.0,margin,top50,4,20,7,1.373715,95.56,0.000000,18.699969,18.825307,36.848644
utility_only,symmetric,1.0,1.0,margin,top50,4,20,8,1.293456,95.65,0.000000,19.189961,18.825307,36.728596
utility_only,symmetric,1.0,1.0,margin,top50,4,20,9,1.217174,95.76,0.000000,19.476935,18.825307,36.754993
utility_only,symmetric,1.0,1.0,margin,top50,4,20,10,1.171512,95.72,0.000000,19.691253,18.825307,37.652062
utility_only,symmetric,1.0,1.0,margin,top50,4,20,11,1.166157,95.67,0.000000,20.824018,18.825307,38.764011
utility_only,symmetric,1.0,1.0,margin,top50,4,20,12,1.115932,95.66,0.000000,21.069839,18.825307,39.046616
utility_only,symmetric,1.0,1.0,margin,top50,4,20,13,1.091665,95.75,0.000000,20.567523,18.825307,38.962859
utility_only,symmetric,1.0,1.0,margin,top50,4,20,14,1.074048,95.85,0.000000,20.292552,18.825307,39.121639
utility_only,symmetric,1.0,1.0,margin,top50,4,20,15,1.082427,95.82,0.000000,20.024091,18.825307,39.194790
utility_only,symmetric,1.0,1.0,margin,top50,4,20,16,1.064941,95.75,0.000000,19.709767,18.825307,39.229979
utility_only,symmetric,1.0,1.0,margin,top50,4,20,17,1.056919,95.72,0.000000,19.693414,18.825307,39.247920
utility_only,symmetric,1.0,1.0,margin,top50,4,20,18,1.054908,95.72,0.000000,19.851266,18.825307,39.393134
utility_only,symmetric,1.0,1.0,margin,top50,4,20,19,1.054170,95.59,0.000000,19.926654,18.825307,39.514627
utility_only,symmetric,1.0,1.0,margin,top50,4,20,20,1.069147,95.39,0.000000,19.859753,18.825307,39.853360
utility_only,symmetric,1.0,1.0,margin,top50,4,20,21,1.062293,95.62,0.000000,19.929325,18.825307,39.992663
utility_only,symmetric,1.0,1.0,margin,top50,4,20,22,1.044812,95.81,0.000000,20.228247,18.825307,40.001962
utility_only,symmetric,1.0,1.0,margin,top50,4,20,23,1.046846,95.61,0.000000,20.037660,18.825307,39.914898
utility_only,symmetric,1.0,1.0,margin,top50,4,20,24,1.055587,95.66,0.000000,20.104737,18.825307,40.197531
utility_only,symmetric,1.0,1.0,margin,top50,4,20,25,1.059409,95.53,0.000000,19.902575,18.825307,40.112028
utility_only,symmetric,1.0,1.0,margin,top50,4,20,26,1.061973,95.50,0.000000,19.875108,18.825307,40.146023
utility_only,symmetric,1.0,1.0,margin,top50,4,20,27,1.060661,95.50,0.000000,19.875883,18.825307,40.130030
utility_only,symmetric,1.0,1.0,margin,top50,4,20,28,1.058133,95.50,0.000000,19.936863,18.825307,40.208079
utility_only,symmetric,1.0,1.0,margin,top50,4,20,29,1.058153,95.50,0.000000,19.876875,18.825307,40.191887
utility_only,symmetric,1.0,1.0,margin,top50,4,20,30,1.058451,95.50,0.000000,19.930169,18.825307,40.222711
utility_only,symmetric,1.0,1.0,margin,top50,4,20,31,1.059142,95.50,0.000000,19.865841,18.825307,40.127230
utility_only,symmetric,1.0,1.0,margin,top50,4,20,32,1.058865,95.50,0.000000,19.789528,18.825307,40.138975
utility_only,symmetric,1.0,1.0,margin,top50,4,20,33,1.058634,95.50,0.000000,19.787714,18.825307,40.156504
utility_only,symmetric,1.0,1.0,margin,top50,4,20,34,1.060327,95.50,0.000000,19.718483,18.825307,40.088546
utility_only,symmetric,1.0,1.0,margin,top50,4,20,35,1.059883,95.50,0.000000,19.733209,18.825307,40.084592
utility_only,symmetric,1.0,1.0,margin,top50,4,20,36,1.059879,95.50,0.000000,19.650648,18.825307,40.085677
utility_only,symmetric,1.0,1.0,margin,top50,4,20,37,1.058296,95.50,0.000000,19.611446,18.825307,40.169693
utility_only,symmetric,1.0,1.0,margin,top50,4,20,38,1.059396,95.50,0.000000,19.787835,18.825307,40.230770
utility_only,symmetric,1.0,1.0,margin,top50,4,20,39,1.061052,95.50,0.000000,19.592720,18.825307,40.144661
utility_only,symmetric,1.0,1.0,margin,top50,4,20,40,1.060978,95.50,0.000000,19.771143,18.825307,40.204904
utility_only,symmetric,1.0,1.0,margin,top50,4,20,41,1.062851,95.50,0.000000,19.762820,18.825307,40.213273
utility_only,symmetric,1.0,1.0,margin,top50,4,20,42,1.066222,95.50,0.000000,19.744187,18.825307,40.216163
utility_only,symmetric,1.0,1.0,margin,top50,4,20,43,1.064604,95.50,0.000000,19.734340,18.825307,40.205410
utility_only,symmetric,1.0,1.0,margin,top50,4,20,44,1.062376,95.50,0.000000,19.698865,18.825307,40.181085
utility_only,symmetric,1.0,1.0,margin,top50,4,20,45,1.065175,95.50,0.000000,19.660254,18.825307,40.201643
utility_only,symmetric,1.0,1.0,margin,top50,4,20,46,1.070774,95.50,0.000000,19.604176,18.825307,40.157826
utility_only,symmetric,1.0,1.0,margin,top50,4,20,47,1.066083,95.50,0.000000,19.824027,18.825307,40.274599
utility_only,symmetric,1.0,1.0,margin,top50,4,20,48,1.072145,95.50,0.000000,19.687442,18.825307,40.169372
utility_only,symmetric,1.0,1.0,margin,top50,4,20,49,1.069122,95.50,0.000000,19.703635,18.825307,40.123456
utility_only,symmetric,1.0,1.0,margin,top50,4,20,50,1.066927,95.50,0.000000,19.795722,18.825307,40.299609
utility_only,symmetric,1.0,1.0,margin,top50,4,20,51,1.072584,95.50,0.000000,19.847469,18.825307,40.310572
utility_only,symmetric,1.0,1.0,margin,top50,4,20,52,1.068715,95.50,0.000000,19.748683,18.825307,40.287365
utility_only,symmetric,1.0,1.0,margin,top50,4,20,53,1.064411,95.50,0.000000,19.763058,18.825307,40.267467
utility_only,symmetric,1.0,1.0,margin,top50,4,20,54,1.068001,95.50,0.000000,19.761819,18.825307,40.321928
utility_only,symmetric,1.0,1.0,margin,top50,4,20,55,1.070286,95.50,0.000000,19.754390,18.825307,40.255130
utility_only,symmetric,1.0,1.0,margin,top50,4,20,56,1.073680,95.50,0.000000,19.833181,18.825307,40.257910
utility_only,symmetric,1.0,1.0,margin,top50,4,20,57,1.069495,95.50,0.000000,20.051559,18.825307,40.182064
utility_only,symmetric,1.0,1.0,margin,top50,4,20,58,1.069744,95.51,0.000000,20.000629,18.825307,40.174072
utility_only,symmetric,1.0,1.0,margin,top50,4,20,59,1.072528,95.50,0.000000,20.098741,18.825307,40.202521
utility_only,symmetric,1.0,1.0,margin,top50,4,20,60,1.076774,95.50,0.000000,20.261247,18.825307,40.264940
utility_only,symmetric,1.0,1.0,margin,top50,8,40,1,5.246139,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,margin,top50,8,40,2,4.340905,90.39,0.000000,18.047468,18.825307,36.474904
utility_only,symmetric,1.0,1.0,margin,top50,8,40,3,3.779633,92.72,0.000000,18.046656,18.825307,36.882144
utility_only,symmetric,1.0,1.0,margin,top50,8,40,4,3.448897,94.01,0.000000,18.393214,18.825307,37.476932
utility_only,symmetric,1.0,1.0,margin,top50,8,40,5,3.179727,94.73,0.000000,18.578549,18.825307,37.864988
utility_only,symmetric,1.0,1.0,margin,top50,8,40,6,2.971997,95.26,0.000000,19.046508,18.825307,38.641456
utility_only,symmetric,1.0,1.0,margin,top50,8,40,7,2.734764,95.36,0.000000,19.011312,18.825307,38.465926
utility_only,symmetric,1.0,1.0,margin,top50,8,40,8,2.578377,95.90,0.000000,18.838763,18.825307,38.179414
utility_only,symmetric,1.0,1.0,margin,top50,8,40,9,2.490883,95.85,0.000000,19.133597,18.825307,38.077113
utility_only,symmetric,1.0,1.0,margin,top50,8,40,10,2.361910,96.09,0.000000,19.277128,18.825307,38.092691
utility_only,symmetric,1.0,1.0,margin,top50,8,40,11,2.261573,96.07,0.000000,20.115416,18.825307,38.620042
utility_only,symmetric,1.0,1.0,margin,top50,8,40,12,2.215102,96.14,0.000000,20.409863,18.825307,39.185120
utility_only,symmetric,1.0,1.0,margin,top50,8,40,13,2.160523,96.05,0.000000,20.155482,18.825307,39.364898
utility_only,symmetric,1.0,1.0,margin,top50,8,40,14,2.132813,95.97,0.000000,20.456632,18.825307,39.502107
utility_only,symmetric,1.0,1.0,margin,top50,8,40,15,2.102890,95.88,0.000000,20.315005,18.825307,39.410336
utility_only,symmetric,1.0,1.0,margin,top50,8,40,16,2.055816,95.91,0.000000,20.594386,18.825307,39.377354
utility_only,symmetric,1.0,1.0,margin,top50,8,40,17,2.073893,95.92,0.000000,20.714688,18.825307,39.088369
utility_only,symmetric,1.0,1.0,margin,top50,8,40,18,2.039751,95.95,0.000000,20.987513,18.825307,38.989140
utility_only,symmetric,1.0,1.0,margin,top50,8,40,19,2.057264,95.91,0.000000,21.211299,18.825307,38.507922
utility_only,symmetric,1.0,1.0,margin,top50,8,40,20,2.023810,95.92,0.000000,21.052992,18.825307,38.478551
utility_only,symmetric,1.0,1.0,margin,top50,8,40,21,1.992396,95.95,0.000000,20.974889,18.825307,38.447700
utility_only,symmetric,1.0,1.0,margin,top50,8,40,22,1.961613,95.97,0.000000,21.083977,18.825307,38.518792
utility_only,symmetric,1.0,1.0,margin,top50,8,40,23,1.945613,95.95,0.000000,21.143310,18.825307,38.507707
utility_only,symmetric,1.0,1.0,margin,top50,8,40,24,1.939068,95.98,0.000000,20.976697,18.825307,38.332426
utility_only,symmetric,1.0,1.0,margin,top50,8,40,25,1.948920,95.96,0.000000,21.014157,18.825307,38.532742
utility_only,symmetric,1.0,1.0,margin,top50,8,40,26,1.937713,95.97,0.000000,21.053587,18.825307,38.589867
utility_only,symmetric,1.0,1.0,margin,top50,8,40,27,1.924009,96.00,0.000000,21.083388,18.825307,38.474910
utility_only,symmetric,1.0,1.0,margin,top50,8,40,28,1.925622,95.98,0.000000,21.134009,18.825307,38.561328
utility_only,symmetric,1.0,1.0,margin,top50,8,40,29,1.927610,95.96,0.000000,21.086103,18.825307,38.557348
utility_only,symmetric,1.0,1.0,margin,top50,8,40,30,1.921981,95.97,0.000000,21.150633,18.825307,38.469339
utility_only,symmetric,1.0,1.0,margin,top50,8,40,31,1.924162,95.95,0.000000,21.118830,18.825307,38.537694
utility_only,symmetric,1.0,1.0,margin,top50,8,40,32,1.921449,95.95,0.000000,21.097345,18.825307,38.495869
utility_only,symmetric,1.0,1.0,margin,top50,8,40,33,1.922102,95.95,0.000000,21.161779,18.825307,38.541100
utility_only,symmetric,1.0,1.0,margin,top50,8,40,34,1.925869,95.95,0.000000,21.224443,18.825307,38.532852
utility_only,symmetric,1.0,1.0,margin,top50,8,40,35,1.922796,95.95,0.000000,21.152604,18.825307,38.528818
utility_only,symmetric,1.0,1.0,margin,top50,8,40,36,1.922458,95.95,0.000000,21.008007,18.825307,38.460215
utility_only,symmetric,1.0,1.0,margin,top50,8,40,37,1.922840,95.96,0.000000,21.091805,18.825307,38.533888
utility_only,symmetric,1.0,1.0,margin,top50,8,40,38,1.921195,95.95,0.000000,21.176159,18.825307,38.539296
utility_only,symmetric,1.0,1.0,margin,top50,8,40,39,1.922781,95.95,0.000000,21.116390,18.825307,38.508765
utility_only,symmetric,1.0,1.0,margin,top50,8,40,40,1.923315,95.96,0.000000,21.125650,18.825307,38.477345
utility_only,symmetric,1.0,1.0,margin,top50,8,40,41,1.925096,95.97,0.000000,21.180325,18.825307,38.543452
utility_only,symmetric,1.0,1.0,margin,top50,8,40,42,1.927999,95.96,0.000000,21.225728,18.825307,38.569997
utility_only,symmetric,1.0,1.0,margin,top50,8,40,43,1.922573,95.96,0.000000,21.137637,18.825307,38.533629
utility_only,symmetric,1.0,1.0,margin,top50,8,40,44,1.923674,95.96,0.000000,21.123878,18.825307,38.499715
utility_only,symmetric,1.0,1.0,margin,top50,8,40,45,1.923092,95.95,0.000000,21.090158,18.825307,38.541765
utility_only,symmetric,1.0,1.0,margin,top50,8,40,46,1.926441,95.96,0.000000,21.150104,18.825307,38.580504
utility_only,symmetric,1.0,1.0,margin,top50,8,40,47,1.929769,95.96,0.000000,21.139840,18.825307,38.506035
utility_only,symmetric,1.0,1.0,margin,top50,8,40,48,1.930699,95.96,0.000000,21.151542,18.825307,38.534892
utility_only,symmetric,1.0,1.0,margin,top50,8,40,49,1.940764,95.97,0.000000,21.195384,18.825307,38.562606
utility_only,symmetric,1.0,1.0,margin,top50,8,40,50,1.941302,95.97,0.000000,21.184768,18.825307,38.498957
utility_only,symmetric,1.0,1.0,margin,top50,8,40,51,1.933934,95.97,0.000000,21.150590,18.825307,38.543395
utility_only,symmetric,1.0,1.0,margin,top50,8,40,52,1.939034,95.97,0.000000,21.112365,18.825307,38.538309
utility_only,symmetric,1.0,1.0,margin,top50,8,40,53,1.932772,95.97,0.000000,21.119288,18.825307,38.572551
utility_only,symmetric,1.0,1.0,margin,top50,8,40,54,1.936587,95.96,0.000000,21.184485,18.825307,38.602352
utility_only,symmetric,1.0,1.0,margin,top50,8,40,55,1.939300,95.98,0.000000,21.232338,18.825307,38.586329
utility_only,symmetric,1.0,1.0,margin,top50,8,40,56,1.942104,95.98,0.000000,21.059000,18.825307,38.434012
utility_only,symmetric,1.0,1.0,margin,top50,8,40,57,1.939304,95.97,0.000000,21.099241,18.825307,38.488807
utility_only,symmetric,1.0,1.0,margin,top50,8,40,58,1.945997,95.98,0.000000,21.131815,18.825307,38.529701
utility_only,symmetric,1.0,1.0,margin,top50,8,40,59,1.941266,95.97,0.000000,21.213010,18.825307,38.568176
utility_only,symmetric,1.0,1.0,margin,top50,8,40,60,1.937792,95.97,0.000000,21.121500,18.825307,38.515597
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,1,0.536553,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,2,0.454809,89.06,0.000000,18.786296,18.825307,37.003192
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,3,0.421969,91.11,0.000000,18.926063,18.825307,37.147450
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,4,0.400608,92.39,0.000000,19.289543,18.825307,37.356722
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,5,0.387799,93.35,0.000000,19.318968,18.825307,37.750524
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,6,0.377570,93.62,0.000000,19.803741,18.825307,38.700822
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,7,0.371029,93.60,0.000000,20.169531,18.825307,39.302742
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,8,0.367094,93.78,0.000000,20.530737,18.825307,39.758299
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,9,0.361949,93.91,0.000000,20.450930,18.825307,39.986587
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,10,0.358322,94.33,0.000000,20.448243,18.825307,39.909914
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,11,0.355468,94.34,0.000000,20.231383,18.825307,40.103749
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,12,0.353848,94.50,0.000000,20.291942,18.825307,39.966257
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,13,0.352826,94.63,0.000000,20.208707,18.825307,39.879600
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,14,0.352197,94.64,0.000000,20.136993,18.825307,39.901038
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,15,0.351609,94.80,0.000000,20.139144,18.825307,39.793922
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,16,0.350882,94.84,0.000000,19.892823,18.825307,39.630490
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,17,0.350342,94.83,0.000000,19.756995,18.825307,39.649506
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,18,0.349695,94.80,0.000000,19.834798,18.825307,39.728978
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,19,0.351071,94.84,0.000000,19.907261,18.825307,39.876478
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,20,0.350607,94.88,0.000000,19.999755,18.825307,40.066270
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,21,0.351249,94.88,0.000000,20.143660,18.825307,40.158969
utility_only,symmetric,1.0,1.0,softmax,top50,1,5,22,0.352934,94.70,0.000000,20.309947,18.825307,40.349375
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,1,1.019224,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,2,0.882089,89.91,0.000000,18.449864,18.825307,36.704301
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,3,0.829645,91.92,0.000000,18.576729,18.825307,36.876041
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,4,0.792551,93.53,0.000000,18.455528,18.825307,36.946007
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,5,0.768653,93.22,0.000000,19.069558,18.825307,37.861383
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,6,0.748203,94.21,0.000000,19.057037,18.825307,38.602211
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,7,0.728170,94.54,0.000000,19.094768,18.825307,38.993077
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,8,0.715211,94.56,0.000000,19.479691,18.825307,39.087903
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,9,0.707128,94.58,0.000000,20.084252,18.825307,39.564981
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,10,0.697565,94.44,0.000000,20.103278,18.825307,39.910807
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,11,0.693539,94.41,0.000000,19.954800,18.825307,39.946301
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,12,0.690099,94.24,0.000000,20.610603,18.825307,40.362580
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,13,0.685585,94.29,0.000000,20.932494,18.825307,40.517795
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,14,0.683601,94.53,0.000000,21.122214,18.825307,40.681180
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,15,0.679980,94.69,0.000000,20.809897,18.825307,40.493270
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,16,0.678231,94.73,0.000000,20.349357,18.825307,40.373642
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,17,0.675907,94.84,0.000000,19.871794,18.825307,40.114577
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,18,0.674624,94.86,0.000000,19.353255,18.825307,39.867474
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,19,0.673029,94.88,0.000000,19.133561,18.825307,39.818421
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,20,0.669845,94.92,0.000000,18.980298,18.825307,39.806916
utility_only,symmetric,1.0,1.0,softmax,top50,2,10,21,0.669349,94.91,0.000000,18.965500,18.825307,39.794826
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,1,2.198802,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,2,1.909924,89.11,0.000000,18.040926,18.825307,36.646848
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,3,1.792652,93.20,0.000000,17.911066,18.825307,36.933745
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,4,1.728451,94.06,0.000000,18.062471,18.825307,37.242926
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,5,1.674828,94.88,0.000000,18.381994,18.825307,37.478635
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,6,1.627269,95.52,0.000000,18.451150,18.825307,37.571251
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,7,1.582987,95.67,0.000000,18.679099,18.825307,38.294980
utility_only,symmetric,1.0,1.0,softmax,top50,4,20,8,1.550412,95.61,0.000000,18.861429,18.825307,38.691636
